LAB_ID,AUPPB_NA,LATITUDE,LONGITUDE
D391700,0.53,37.37944,-113.64139
D391701,0.3,37.15833,-113.475
D391702,1.9,37.15278,-113.60556
D391703,0.18,37.6625,-113.08611
D391707,1.3,37.81028,-112.98667
D391708,1.0,37.77389,-112.95861
D391709,0.39,37.77111,-112.95806
D391710,0.81,37.99306,-112.82722
D391711,0.25,37.87722,-112.77806
D391712,1.1,37.53806,-112.775
D391713,0.082,37.51444,-112.68889
D391714,2.0,37.53833,-112.64639
D391715,1.2,37.52611,-112.71
D391716,2.5,37.53972,-112.64917
D391717,3.3,37.5375,-112.64444
D391718,1.8,37.55472,-112.63611
D391719,1.4,37.64611,-112.65278
D391720,3.0,37.94806,-112.86361
D392671,0.28,43.0,43.0
D392673,0.3,43.0,43.0
D392674,1.1,43.0,43.0
D392675,0.56,43.0,43.0
D392676,1.7,43.0,43.0
D392678,0.77,43.0,43.0
D392680,0.71,43.0,43.0
D392681,0.28,43.0,43.0
D392682,1.5,43.0,43.0
D392683,0.7,43.0,43.0
D392685,0.27,43.0,43.0
D392686,0.67,43.0,43.0
D392687,0.072,43.0,43.0
D392688,0.14,43.0,43.0
D392689,0.75,43.0,43.0
D392690,0.93,43.0,43.0
D392691,2.8,43.0,43.0
D392692,2.1,43.0,43.0
D392693,0.89,43.0,43.0
D392694,0.81,43.0,43.0
D392695,1.5,43.0,43.0
D392696,0.23,43.0,43.0
D392697,0.43,43.0,43.0
D392699,1.2,43.0,43.0
D392700,0.36,43.0,43.0
D392701,0.86,43.0,43.0
D392702,1.1,43.0,43.0
D392703,0.58,43.0,43.0
D392704,0.91,43.0,43.0
D392705,0.16,43.0,43.0
D392738,3.1,34.5,-114.25
D392740,2.82,34.5,-114.25
D392741,1.1,34.2,-113.66667
D392742,11.0,34.25,-113.5
D392743,1.47,34.25,-113.5
D392744,1.4,34.25,-113.5
D392745,0.96,34.25,-113.5
D392746,4.05,34.25,-113.5
D392747,2.7,34.25,-113.5
D392748,0.3,34.25,-113.5
D392749,0.3,34.25,-113.5
D392750,4.3,34.25,-113.5
D392752,2.76,34.25,-113.5
D392753,2.2,34.25,-113.5
D392754,6.5,34.25,-113.5
D392755,1.9,34.25,-113.5
D392756,6.99,34.25,-113.5
D392757,4.5,34.25,-113.5
D392758,19.0,34.25,-113.5
D392759,1.2,34.25,-113.5
D392761,8.7,36.0,-114.86667
D392762,0.5,36.0,-114.86667
D392763,2.5,36.0,-114.86667
D392764,1.6,36.0,-114.86667
D392765,3.0,36.0,-114.86667
D392766,0.95,36.0,-114.86667
D392767,4.3,36.0,-114.86667
D392907,0.39,37.70861,-113.24028
D392908,0.56,37.89694,-112.6975
D392910,1.8,37.90556,-112.68222
D392911,1.3,37.29722,-113.30111
D392912,0.22,37.99528,-112.82806
D392913,1.0,37.74167,-113.19583
D392914,1.6,37.37222,-113.45694
D392915,0.99,37.67917,-112.83
D392916,0.17,37.67917,-112.83
D394182,1.4,62.08333,-148.0
D394183,2.8,62.08333,-148.0
D394184,2.2,62.08333,-148.0
D394185,4.0,62.08333,-148.0
D394186,2.9,62.08333,-148.0
D394187,3.0,62.08333,-148.0
D394188,3.0,62.08333,-148.0
D394189,5.0,62.08333,-148.0
D394190,4.0,62.08333,-148.0
D394191,10.0,62.08333,-148.0
D394192,13.0,62.08333,-148.0
D394193,7.2,62.08333,-148.0
D394194,5.0,62.08333,-148.0
D394195,88.0,62.08333,-148.0
D394196,2.0,62.08333,-148.0
D394197,5.0,62.08333,-148.0
D394198,26.0,62.08333,-148.0
D394199,4.0,62.08333,-148.0
D394200,49.0,62.08333,-148.0
D394201,5.0,62.08333,-148.0
D394202,2.7,62.08333,-148.0
D394203,6.9,62.08333,-148.0
D394204,4.0,62.08333,-148.0
D394205,5.0,62.08333,-148.0
D394206,7.0,62.08333,-148.0
D394207,2.5,62.08333,-148.0
D394208,8.0,62.08333,-148.0
D394209,5.5,62.08333,-148.0
D394210,5.0,62.08333,-148.0
D394211,3.5,62.08333,-148.0
D394212,270.0,62.08333,-148.0
D394213,6.2,62.08333,-148.0
D394214,2.8,62.08333,-148.0
D394215,4.0,62.08333,-148.0
D394216,6.0,62.08333,-148.0
D394217,8.0,62.08333,-148.0
D394218,2.7,62.08333,-148.0
D394219,3.0,62.08333,-148.0
D394220,2.7,62.08333,-148.0
D394221,5.0,62.08333,-148.0
D394222,31.0,62.08333,-148.0
D394223,7.0,62.08333,-148.0
D394224,3.0,62.08333,-148.0
D394225,18.0,62.08333,-148.0
D394226,8.0,62.08333,-148.0
D394227,21.0,62.08333,-148.0
D394228,48.0,62.08333,-148.0
D394229,7.0,62.08333,-148.0
D394230,9.0,62.08333,-148.0
D394231,1.7,62.08333,-148.0
D394653,0.41,46.17278,-122.18972
D394655,3.3,46.17972,-122.18833
D394659,0.55,46.15306,-122.10472
D394661,1.1,46.15611,-122.1375
D394665,0.74,37.33944,-113.53361
D394666,0.34,37.35028,-113.59222
D394667,1.0,37.40917,-113.4825
D394668,0.73,37.4625,-113.4625
D500601,4.0,41.0,-117.0
D500602,4.0,41.0,-117.0
D500917,2.4,15.05111,120.3725
D500918,7.8,15.08333,120.03361
D501758,0.69,45.66861,-123.29083
D501759,0.63,45.66694,-123.29417
D501760,0.51,45.66694,-123.29417
D501761,0.074,45.70167,-123.28056
D501762,2.1,45.70167,-123.28056
D501763,0.62,45.77833,-123.33611
D501764,3.4,45.77556,-123.32972
D501766,0.36,45.74944,-123.28944
D501767,1.8,45.825,-123.29583
D501768,0.88,46.10639,-122.87694
D501769,2.1,46.10861,-122.88194
D501770,1.5,46.14167,-122.8525
D501771,1.8,46.19139,-123.02417
D501772,0.28,46.11417,-122.88194
D501773,0.86,46.11417,-122.88194
D501774,2.7,46.11917,-122.88694
D501775,4.92,46.11917,-122.88694
D501776,0.012,46.11917,-122.88694
D501777,1.8,46.12167,-122.88528
D501778,0.13,46.12167,-122.88528
D501779,1.8,46.66056,-122.70556
D501780,0.98,46.61111,-121.66472
D501782,0.73,47.01944,-121.13056
D501783,0.19,46.17556,-122.90278
D501785,0.092,46.71167,-121.14583
D501786,4.3,46.96167,-121.19861
D501787,1.2,46.94028,-121.19806
D501788,1.6,46.98917,-121.28861
D501789,0.23,47.53528,-120.49111
D501790,0.67,47.67917,-120.6075
D501791,0.033,47.4925,-120.45917
D501792,1.1,47.53278,-120.48333
D501793,2.0,47.53278,-120.48333
D501794,0.74,47.71611,-120.63306
D501795,0.85,47.04306,-122.02917
D501796,1.2,47.04306,-122.02917
D501797,4.02,47.04306,-122.02917
D501798,8.2,47.04306,-122.02917
D501799,2.6,47.04167,-122.02417
D501800,2.4,47.04167,-122.02417
D501801,0.94,47.04167,-122.02417
D501802,7.88,47.03972,-121.99417
D501803,2.9,47.47694,-121.89194
D501804,0.7,47.3275,-121.99
D501805,2.7,47.3275,-121.99
D501968,2.3,56.07,160.72
D501969,2.4,56.07,160.72
D501970,2.2,56.07,160.72
D501971,2.8,56.07,160.72
D501972,4.09,56.07,160.72
D501973,1.7,56.07,160.72
D501974,0.27,56.07,160.72
D501975,1.5,56.07,160.72
D501976,2.5,56.07,160.72
D501977,0.67,56.07,160.72
D502278,18.0,15.18917,120.48611
D502279,24.3,15.18917,120.48611
D502280,2.98,15.2275,120.35333
D502281,4.14,15.19361,120.57389
D502282,8.42,15.19361,120.57389
D502283,5.84,15.19361,120.57389
D502284,1.4,15.19361,120.57389
D502285,3.28,15.19361,120.57389
D502286,7.41,15.19361,120.57389
D502287,7.73,15.19361,120.57389
D502288,4.46,15.05111,120.3725
D502289,1.5,15.05111,120.3725
D502290,7.52,15.05111,120.3725
D502291,8.75,15.18917,120.48611
D502292,2.6,15.18917,120.48611
D502985,6.3,45.33778,-121.65472
D502986,2.4,45.36472,-121.6975
D503001,0.57,45.35639,-121.80306
D503003,1.9,45.35111,-121.70056
D503948,0.029,39.49389,-105.42556
D503949,0.09,39.49389,-105.42556
D503950,3.6,39.49389,-105.42556
D503951,2.4,39.51028,-105.44139
D503952,0.1,39.5025,-105.43278
D503953,3.51,39.50333,-105.39
D503954,0.47,39.50444,-105.39167
D503955,0.38,39.50417,-105.40722
D503956,0.764,39.50278,-105.40861
D503957,0.12,39.52139,-105.41139
D503960,0.82,39.47722,-105.37639
D503961,0.72,39.48528,-105.37944
D503962,1.0,39.48528,-105.37944
D503963,1.1,39.48972,-105.37694
D503964,0.58,39.48972,-105.37694
D503965,1.7,39.48972,-105.37694
D503966,0.93,39.49194,-105.37472
D503967,0.19,39.49333,-105.36833
D503968,0.43,39.49444,-105.36611
D503969,0.57,39.48611,-105.36083
D503970,0.58,39.48611,-105.36083
D503972,0.83,39.47278,-105.36
D503973,1.0,39.47306,-105.35861
D503974,0.63,39.47306,-105.35861
D503975,0.045,39.48028,-105.36639
D503976,0.82,39.48028,-105.36639
D503978,0.24,39.48028,-105.36639
D503979,0.51,39.48056,-105.36583
D503980,0.99,39.48056,-105.36583
D503982,0.8,39.48,-105.36694
D503983,1.8,39.48,-105.36694
D503984,1.5,39.48,-105.36694
D503986,1.1,39.44694,-105.30611
D503987,0.77,39.46389,-105.33917
D503988,0.15,39.46389,-105.33917
D503989,1.6,39.43056,-105.31722
D503990,0.096,39.42111,-105.31889
D503991,0.61,39.50361,-105.40472
D503992,0.25,39.50361,-105.40472
D503993,2.1,39.50361,-105.40472
D504516,4.2,15.15,120.36667
D504517,1.2,15.15,120.36667
D504672,0.7,15.13333,120.36667
D504675,9.25,15.13333,120.36667
D504866,0.11,45.39167,-121.65389
D504867,0.7,45.39167,-121.65389
D504868,0.85,45.3675,-121.71139
D504869,0.37,45.35778,-121.72389
D504870,1.5,45.34722,-121.67972
D504871,0.84,45.36417,-121.65556
D504872,0.57,45.39583,-121.73472
D504874,1.5,45.4,-121.61528
D504875,0.67,45.30639,-121.69222
D504876,1.0,45.36111,-121.73
D504877,1.5,45.34528,-121.71944
D504878,0.48,45.35722,-121.74167
D504879,1.1,45.34194,-121.69639
D504880,0.2,45.30833,-121.67917
D505117,8.5,74.63111,-157.33722
D505968,7.0,36.85139,-113.08056
D505969,6.0,36.65833,-113.25
D505970,7.0,36.54444,-113.37778
D505971,5.0,36.86667,-113.425
D505972,4.0,36.91111,-113.36667
D505973,6.0,36.80694,-113.20833
D505974,5.0,36.62472,-113.48333
D505975,5.0,36.56389,-113.35
D505976,7.0,36.90278,-113.41667
D505977,4.0,36.91111,-113.36667
D506681,4.79,45.50222,-109.60417
D506682,3.0,45.53667,-109.61806
D506683,0.34,45.51833,-109.60278
D506684,4.22,45.51389,-109.61111
D506685,1.8,45.55056,-109.61944
D506686,0.27,45.53611,-109.6125
D506687,1.7,45.52778,-109.61389
D506688,3.4,45.51528,-109.60556
D506689,8.63,45.53722,-109.60972
D506690,0.14,45.52917,-109.60278
D507270,5.4,48.48722,-94.99694
D507271,5.0,48.43611,-94.91194
D507272,5.0,48.43611,-94.91194
D507273,5.0,48.46639,-94.92639
D507274,4.0,48.46639,-94.92639
D507275,5.0,48.48083,-94.93194
D507276,5.0,48.48083,-94.93194
D507277,10.0,48.48083,-94.93194
D507278,5.5,48.48083,-94.93194
D507279,5.0,48.48083,-94.93194
D507280,4.0,48.53917,-94.86111
D507281,29.0,48.44917,-95.07417
D507282,8.8,48.44917,-95.07417
D507283,12.0,48.45028,-95.07083
D507284,5.0,48.45028,-95.07083
D507285,5.0,48.45028,-95.07083
D507286,12.0,48.45028,-95.07083
D507287,7.0,48.45028,-95.07083
D507288,6.0,48.44694,-95.065
D507289,8.3,48.44694,-95.065
D510198,0.31,35.73861,-113.31278
D510199,2.4,35.73806,-113.31278
D510200,2.9,35.73861,-113.3125
D510201,0.5,35.74028,-113.3125
D510202,5.0,35.74222,-113.30889
D510203,0.8,35.73944,-113.31278
D510204,1.1,35.73333,-113.30889
D510205,0.6,36.0675,-112.78639
D510206,1.7,36.0675,-112.78639
D510207,0.5,36.0675,-112.78639
D510208,0.8,36.0675,-112.78639
D510209,1.0,36.0675,-112.78639
D510210,1.0,36.0675,-112.78639
D510211,0.5,36.0675,-112.78639
D510212,4.0,36.99167,-113.5
D511016,5.0,41.0,-117.0
D512538,8.0,68.34444,-158.26389
D512539,6.0,68.35278,-158.30972
D512540,10.0,68.35694,-158.3125
D512541,7.9,68.36667,-158.23056
D512542,8.0,68.45139,-158.50556
D512543,7.0,68.44444,-158.61667
D512544,5.0,68.41944,-158.64
D512545,4.0,67.86917,-161.70667
D512546,6.0,67.94028,-161.61111
D512547,10.0,67.90194,-161.60556
D512548,6.0,67.88889,-161.86389
D512549,9.0,67.90139,-161.85278
D512550,4.0,67.76806,-161.71389
D512551,12.0,67.8575,-161.85611
D512552,4.0,67.555,-161.20806
D512553,5.0,67.75694,-161.70833
D512554,5.0,67.75694,-161.70833
D512555,6.1,67.75694,-161.70833
D512556,6.0,67.75694,-161.70833
D512557,5.0,67.755,-161.7
D512558,8.2,67.96583,-161.61056
D512559,5.0,67.96583,-161.61056
D512560,5.0,67.88417,-161.8225
D512561,5.0,67.90361,-161.77972
D512562,9.0,67.69222,-161.94167
D512563,5.0,67.85083,-159.075
D512564,6.0,61.50278,-147.16806
D512565,9.0,61.50417,-147.33889
D512566,8.0,61.50139,-147.50833
D512567,5.0,61.49444,-146.24444
D512568,4.0,61.50556,-147.66806
D512569,6.0,61.51111,-147.83611
D512570,5.0,57.375,-134.96111
D512571,5.0,57.375,-134.96111
D512572,6.0,57.37222,-134.95278
D512573,5.0,57.36944,-134.94722
D512574,4.0,59.19167,-151.59444
D512575,7.0,59.64111,-151.13472
D512576,9.0,59.33944,-150.85833
D512577,6.0,59.29583,-151.01389
D512578,6.0,59.41111,-150.74028
D512579,68.0,59.73889,-151.04028
D512580,8.3,59.72833,-151.05639
D512581,6.0,59.71389,-151.07639
D512582,13.0,61.29444,-144.28333
D512583,14.0,60.88889,-142.17361
D512584,9.3,60.95,-142.46667
D512585,7.0,58.33333,-136.66667
D512586,6.0,58.33333,-136.66667
D512587,6.0,58.33333,-136.66667
D512588,5.0,57.61306,-135.57917
D512589,4.0,57.60694,-135.56944
D512590,8.0,57.48056,-135.94667
D512591,5.0,57.47806,-135.94111
D512592,4.0,57.47806,-135.94111
D512593,8.0,57.28972,-134.89722
D512594,7.0,57.28972,-134.89722
D512595,14.0,57.29167,-134.91389
D512596,9.0,57.36667,-134.95694
D512597,9.3,57.36667,-134.95694
D512598,6.0,57.36667,-134.95694
D512599,6.0,57.36667,-134.95694
D512600,7.0,57.36306,-134.94861
D512601,4.0,57.36306,-134.94861
D512602,3.0,57.36306,-134.94861
D512603,7.0,57.33611,-135.015
D512604,7.0,57.33389,-135.015
D512605,5.3,59.86111,-139.31389
D512606,5.0,59.87222,-139.36111
D512607,7.0,59.86806,-139.34306
D512608,5.0,59.85694,-139.31944
D512609,5.0,59.85556,-139.31667
D512610,4.0,59.96944,-139.4625
D512611,4.0,59.96389,-139.45417
D512612,5.0,57.63333,-136.04167
D512613,4.0,59.0,-156.0
D512614,5.0,68.4,-150.43333
D512615,9.0,68.31667,-151.66667
D512616,6.0,68.58333,-152.58333
D512617,9.2,68.6,-152.75
D512618,6.0,67.14583,-150.1375
D512619,6.4,67.16389,-150.10833
D512620,6.3,67.16389,-150.10833
D512621,6.0,67.16444,-150.11389
D512622,6.0,67.16556,-150.10833
D512623,8.9,67.16722,-150.1
D512624,14.0,67.19028,-150.10833
D512625,10.0,67.15694,-150.26667
D512626,0.1,57.15917,-135.51056
D512627,1.5,57.18806,-135.43194
D512628,1.2,57.19444,-135.41972
D512629,4.7,57.2425,-135.39722
D512630,0.88,57.24917,-135.44389
D512631,0.16,57.56167,-135.42472
D512632,1.8,57.525,-135.49722
D512633,0.84,57.50889,-135.54667
D512634,2.2,57.13806,-135.36972
D512635,0.12,57.25639,-135.46722
D512636,0.1,57.25139,-135.50639
D512637,0.031,57.24722,-135.515
D512638,2.2,57.24111,-135.54556
D512639,1.1,57.06028,-135.21611
D512640,0.39,57.04444,-135.23167
D512641,1.9,57.37722,-135.54028
D512642,0.95,57.72778,-136.04583
D512643,0.052,57.72917,-136.05222
D512644,0.41,57.38778,-135.67722
D512645,2.5,57.38472,-135.68611
D514384,1.3,18.115,145.78056
D514385,4.47,18.11667,145.77778
D514386,2.4,18.76917,145.67028
D514388,2.0,18.77306,145.66306
D514389,4.13,18.78139,145.67056
D514390,2.3,18.12361,145.76306
D514391,1.9,18.12389,145.7625
D514392,6.18,18.12361,145.7625
D514394,3.4,16.36944,145.66944
D514395,0.81,16.34667,145.69111
D514396,2.0,16.34222,145.69306
D514397,0.56,16.35222,145.71306
D514398,9.6,16.33222,145.70944
D514399,0.68,16.34111,145.69194
D514402,0.71,16.36806,145.57778
D514403,2.8,16.37194,145.64111
D514404,0.51,16.37139,145.63278
D514405,2.0,19.67028,145.40444
D514406,2.7,19.67028,145.40444
D514407,1.8,19.67056,145.40472
D514408,1.3,19.67,145.40444
D514409,3.1,17.60222,145.84111
D514410,1.4,17.60222,145.84139
D514411,1.2,17.6,145.83667
D514412,0.38,17.60806,145.85056
D514413,1.1,17.58194,145.84778
D514414,3.39,17.58222,145.84806
D514416,3.3,17.61361,145.82833
D514418,1.3,17.59056,145.82889
D514419,0.048,17.59028,145.8275
D514420,1.7,17.59056,145.82778
D514421,0.033,17.59028,145.82917
D514422,2.31,17.59028,145.82917
D514423,0.84,17.59028,145.82917
D514424,0.76,17.59028,145.82917
D514426,1.1,17.58972,145.82806
D514427,0.45,17.61417,145.84944
D514428,0.22,17.61139,145.83667
D515564,5.0,41.0,-117.0
D515565,4.0,41.0,-117.0
D515566,5.0,41.0,-117.0
D515801,0.41,37.71083,-25.31972
D515802,0.25,37.7025,-25.49139
D515804,0.41,37.71722,-25.31361
D515805,0.11,37.8675,-25.85333
D515806,1.0,37.80139,-25.79722
D515807,1.7,37.86833,-25.85222
D515809,2.2,37.82778,-25.5075
D515810,0.19,37.73194,-25.32806
D515812,1.9,37.76083,-25.34278
D515813,1.0,37.78917,-25.32972
D515814,0.084,37.76778,-25.28472
D515815,1.1,37.73194,-25.30861
D515816,0.86,37.87444,-25.79444
D515817,1.4,37.85806,-25.80917
D515818,0.66,37.87556,-25.80944
D515819,1.3,37.84889,-25.76611
D515820,2.4,37.89722,-25.81139
D515821,1.0,37.81917,-25.75333
D515822,2.3,37.73778,-25.3725
D515823,1.2,37.87667,-25.83917
D515824,0.2,37.80278,-25.69694
D515825,12.0,37.80889,-25.42333
D515826,1.4,37.76528,-25.50556
D515827,1.1,37.75528,-25.54694
D515828,0.2,37.71861,-25.47667
D515829,0.081,37.7875,-25.59694
D515830,1.3,37.79806,-25.43806
D515831,3.9,37.78917,-25.49056
D515832,1.6,37.74944,-25.40861
D515833,0.41,37.75,-25.40917
D515835,0.24,37.78667,-25.66139
D515836,0.58,37.79139,-25.7075
D515837,0.47,37.74889,-25.24167
D515838,0.48,37.7775,-25.25333
D515839,0.62,37.73083,-25.20667
D515840,0.23,37.8,-25.23528
D516131,0.21,61.38333,-153.0
D516132,34.1,61.4625,-153.425
D516133,8.65,61.4625,-153.425
D516134,0.14,61.45833,-153.39167
D516135,1.2,61.44167,-153.13056
D516136,0.038,61.50694,-153.12083
D516137,0.38,61.51389,-153.15417
D516138,0.61,61.49861,-153.20139
D516139,0.58,61.57083,-153.17778
D516140,0.73,61.57083,-153.17778
D516141,0.062,61.52222,-153.23611
D516142,0.56,61.53806,-153.24583
D516143,4.33,61.61389,-154.05694
D516144,2.4,61.61389,-154.05694
D516145,1.7,61.65833,-154.075
D516146,0.9,61.65833,-154.075
D516147,2.9,61.68333,-154.04028
D516148,4.4,61.68333,-154.04028
D516149,0.46,61.72778,-154.025
D516150,0.67,61.72778,-154.025
D516151,0.29,61.72778,-154.025
D516152,0.19,61.54583,-154.00278
D516153,0.72,61.55,-154.07639
D516154,0.38,61.23333,-153.44861
D516155,1.7,61.58194,-154.29444
D516156,1.2,61.58056,-154.27222
D516157,1.2,61.54167,-154.23889
D516159,0.17,61.45222,-153.09778
D516160,0.32,61.45,-153.09722
D516161,1.4,61.44583,-153.09861
D516162,0.78,61.575,-153.21667
D516163,0.83,61.30083,-153.44528
D516164,0.39,61.52778,-153.30417
D516165,0.19,61.18667,-153.7
D516166,0.45,61.23111,-153.66528
D516167,1.1,61.24583,-153.64167
D516168,0.46,61.27917,-153.69444
D516169,0.85,61.20139,-153.71667
D516170,0.095,61.30917,-153.63611
D516171,0.65,61.8375,-154.25833
D516172,0.82,61.47917,-154.05417
D516173,0.46,61.5125,-153.97
D516174,1.3,61.64722,-154.0
D516175,0.24,61.21111,-153.12083
D516176,2.2,61.16667,-153.0
D516178,0.81,61.19778,-153.41111
D516179,1.6,61.20083,-153.41111
D516180,0.81,61.54306,-153.29444
D516181,0.63,61.38333,-153.68333
D516182,0.26,61.3125,-153.66806
D516183,5.6,61.63611,-154.045
D516184,0.13,61.55694,-154.1375
D516185,0.86,61.54028,-154.03611
D516186,0.35,61.51944,-153.98333
D516188,0.99,61.65139,-154.20833
D516189,3.0,61.54222,-154.35278
D516190,5.5,61.54222,-154.35278
D516191,1.2,61.58194,-154.22778
D516192,0.67,61.63944,-154.27806
D516193,0.5,61.30028,-153.59028
D516194,0.98,61.26972,-153.62917
D516225,1.6,15.16806,120.32222
D516227,1.2,15.16806,120.32222
D516228,0.98,15.16333,120.32444
D516229,2.5,15.16333,120.32444
D516231,0.23,15.07778,120.30778
D516237,0.44,15.18833,120.50556
D516238,0.15,15.13222,120.48306
D516239,0.85,15.13222,120.48306
D516240,9.27,15.13222,120.48306
D516241,0.053,15.26667,120.36667
D516248,1.3,15.26667,120.36667
D516250,0.36,15.18194,120.48194
D516251,0.52,15.17361,120.49722
D516252,0.87,15.18333,120.5
D516253,1.4,15.18333,120.5
D516789,41.0,41.0,-117.0
D516794,5.0,41.0,-117.0
D516795,5.0,41.0,-117.0
D516832,5.0,46.02444,-110.29694
D516835,4.0,46.0525,-110.30694
D516836,4.0,46.05028,-110.29417
D516837,7.0,46.02528,-110.31028
D516839,6.0,46.01861,-110.29028
D516845,11.0,46.04111,-110.27083
D516851,7.0,46.05639,-110.35917
D516861,7.0,46.03778,-110.28722
D516866,5.0,46.04028,-110.34056
D516873,14.0,46.05889,-110.30444
D516876,9.2,46.05944,-110.34333
D516881,6.4,46.04806,-110.32917
D516883,7.0,46.04056,-110.32556
D516894,9.0,46.1025,-110.3025
D516907,2.4,37.48472,-114.73556
D516908,0.67,37.48028,-114.71556
D516909,0.79,37.58139,-114.54806
D516910,0.83,37.58917,-114.52417
D516911,0.19,37.57361,-114.55306
D516913,1.3,37.52806,-114.59528
D516914,0.83,37.60167,-114.53361
D516916,0.096,37.61417,-114.53278
D516917,1.2,37.6225,-114.54417
D516918,0.058,37.58972,-114.60194
D516919,1.1,37.59,-114.60167
D516920,0.41,37.59056,-114.60083
D516921,3.9,37.59083,-114.60056
D516923,0.64,37.855,-115.02056
D516924,0.018,37.85,-115.01944
D516925,0.2,37.85056,-115.02056
D516926,0.31,37.83694,-115.03389
D516927,1.6,37.60444,-113.9225
D516928,0.2,37.62167,-113.99444
D516929,0.041,37.38972,-113.64694
D516930,0.44,37.64167,-114.47417
D516932,0.73,37.63056,-114.47667
D516933,0.13,37.63361,-114.47861
D516934,1.7,37.63667,-114.48028
D516935,0.078,37.63667,-114.48028
D516936,1.6,37.63833,-114.47778
D516937,0.86,37.735,-114.8925
D516938,0.057,37.73806,-114.91722
D516939,0.72,37.71167,-114.93444
D516940,0.62,37.59611,-114.43944
D516942,0.042,37.42611,-114.35472
D516943,1.3,37.42556,-114.35306
D516944,0.15,37.48944,-114.47139
D516945,1.7,37.49556,-114.47389
D516946,0.37,37.50806,-114.47278
D516947,0.78,37.50917,-114.48667
D516948,0.6,37.51111,-114.46806
D516949,0.072,37.53917,-114.49944
D516950,1.4,37.53333,-114.49333
D516951,1.2,37.53333,-114.48917
D516952,0.76,37.52639,-114.48861
D516953,0.39,37.51889,-114.49333
D516956,0.66,37.50083,-114.4975
D516957,1.1,37.50083,-114.4975
D516988,2.0,37.83722,-115.03361
D516989,3.2,37.83694,-115.04
D516990,2.0,37.83694,-115.04
D516991,2.9,37.61278,-114.41472
D516992,1.8,37.67444,-114.49778
D516993,1.8,37.67639,-114.50472
D516994,0.99,37.6725,-114.49333
D516995,3.51,37.59611,-114.43944
D516996,5.97,37.59611,-114.43944
D516997,1.3,37.58389,-114.39028
D516998,0.1,37.55611,-114.40944
D516999,0.46,37.49472,-114.75639
D517000,0.17,37.51806,-114.75083
D517001,1.2,37.51944,-114.75306
D517002,1.8,37.54833,-114.84167
D517003,0.1,37.50611,-114.87444
D517004,0.59,37.70361,-114.20139
D517005,1.7,37.58833,-114.53278
D517006,1.3,37.58833,-114.53278
D517007,1.3,37.64167,-114.47417
D517008,1.7,37.53611,-114.43194
D517009,1.4,37.54833,-113.61583
D517010,0.95,37.53194,-113.72139
D517011,0.51,37.5425,-114.7925
D517012,0.033,37.7175,-114.89028
D517013,0.046,37.84,-112.75028
D517015,0.38,37.35889,-113.67278
D517016,1.2,37.32611,-113.71806
D517017,0.42,37.12639,-113.63417
D517018,0.57,37.38333,-113.63333
D517019,0.29,37.38972,-113.64694
D517020,1.3,37.46528,-114.66083
D517161,7.2,68.38389,-155.67778
D517162,2.1,68.38417,-155.67806
D517163,20.0,68.38444,-155.67833
D517164,3.0,68.32361,-155.69722
D517165,1.4,68.32639,-155.69722
D517166,5.0,68.32639,-155.69722
D517167,5.6,68.32639,-155.69722
D517168,5.1,68.31167,-155.65556
D517169,2.5,68.31167,-155.65556
D517170,4.1,68.33333,-157.73056
D517171,2.8,68.33333,-157.73333
D517172,2.5,68.33333,-157.73472
D517173,1.0,68.33333,-157.73611
D517174,4.3,68.33333,-157.73889
D517175,2.4,68.35833,-154.79167
D517176,7.5,68.37778,-154.34722
D517177,7.4,68.37778,-154.34722
D517178,3.1,68.38333,-154.34722
D517179,3.6,68.55222,-157.26944
D517180,1.0,68.55222,-157.26944
D517181,1.2,68.51889,-157.5125
D517182,1.9,68.52167,-157.50694
D517183,4.3,68.52222,-157.50278
